"(PDH-CSV 4.0) (W. Europe Standard Time)(-60)","\\FREUT\Processor(_Total)\% Processor Time","\\FREUT\Memory\Available MBytes","\\FREUT\Network Interface(HP NC7782 Gigabit Server Adapter)\Bytes Total/sec","\\FREUT\Network Interface(HP NC7782 Gigabit Server Adapter _2)\Bytes Total/sec","\\FREUT\Network Interface(MS TCP Loopback interface)\Bytes Total/sec","\\FREUT\PhysicalDisk(_Total)\% Disk Time"
"11/03/2009 17:05:31.830"," ","1368"," "," "," "," "
"11/03/2009 17:05:41.830","0","1368","0","347.78830822654822","286.39037227166017","2.9090000000000003"
"11/03/2009 17:05:51.830","0.078124999999995559","1368","0","440.78370895735833","1588.9412738957403","0.17999999999999999"
"11/03/2009 17:06:01.830","0","1369","0","329.38708160335307","58.397709671025559","0"
"11/03/2009 17:06:11.830","0.31250000000000444","1366","0","1485.1478939821791","286.38995208490178","5.9644031007751934"
"11/03/2009 17:06:21.908","1.8604651162790753","1366","0","979.51230038774042","284.16969492610298","2.6030000000000002"
"11/03/2009 17:06:31.908","0","1366","0","459.37999619087719","58.397457069105855","2.6699999999999999"
